pago_id,monto,fecha,id_usuario,id_videojuego
4450,10000,2021-10-24,11,427
4974,10000,2020-04-27,111,427
5948,10000,2020-01-30,44,427
3661,10000,2021-07-08,9,427
4667,10000,2021-06-07,142,427
5990,12500,2020-09-25,98,427
5633,12500,2021-03-09,131,427
6366,12500,2020-04-02,100,427
5917,8750,2020-10-10,144,427
5880,8750,2020-01-13,45,427
5465,8750,2020-03-19,19,427
3837,8750,2021-06-10,101,427
4188,8750,2021-03-21,112,427
5151,8750,2020-05-10,28,427
6040,8750,2021-08-20,138,427
3566,8750,2020-03-29,104,427
5593,8750,2020-06-13,36,427
3592,8750,2021-03-26,115,427
6156,8750,2021-03-22,129,427
5683,8750,2020-08-24,12,427
4712,8750,2020-11-20,133,427
5486,8750,2021-10-27,91,427
6317,8750,2021-07-17,76,427
5462,8750,2020-02-02,136,427
4769,8750,2020-10-07,64,427
5004,8750,2020-01-30,87,427
4007,8750,2020-03-26,89,427
5741,8750,2020-05-21,80,427
5302,8750,2021-06-07,149,427
3794,8750,2021-11-11,107,427
3508,8750,2020-03-26,102,427
6083,8750,2020-07-05,78,427
5544,8750,2021-01-18,38,427
4633,8750,2021-01-27,106,427
5189,8750,2020-10-07,85,427
4238,8750,2021-10-26,143,427
4143,8750,2020-01-07,54,427
3780,8750,2021-08-02,116,427
4540,8750,2021-04-21,117,427
4727,8750,2020-11-16,124,427
5381,8750,2021-07-04,35,427
4524,8750,2020-06-19,74,427
5799,8750,2020-06-15,30,427
5778,17500,2020-11-15,10,431
4396,17500,2020-09-11,23,431
4932,17500,2021-01-16,47,431
6234,17500,2021-12-03,135,431
5984,17500,2020-12-22,98,431
5822,17500,2021-10-09,147,431
5451,17500,2021-11-24,136,431
4754,17500,2021-09-25,124,431
5780,52800,2020-01-04,10,434
3735,52800,2020-08-31,108,434
3701,48000,2020-05-19,97,434
5664,48000,2021-05-22,12,434
5200,48000,2020-04-14,90,434
5009,48000,2021-03-05,87,434
5125,48000,2021-08-05,28,434
3770,48000,2020-06-23,116,434
3538,33600,2020-12-07,22,434
4606,33600,2020-03-24,120,434
4583,33600,2021-10-09,126,434
5420,36960,2020-04-04,136,434
5206,36960,2020-10-24,123,434
6178,36960,2020-01-18,130,434
5613,33600,2020-06-05,134,434
4148,60000,2021-10-22,54,472
5256,60000,2020-10-10,88,472
3532,60000,2020-01-12,22,472
5161,60000,2020-10-25,28,472
4957,60000,2020-07-03,114,472
3607,66000,2020-10-05,115,472
4795,60000,2020-03-03,150,472
5523,60000,2020-12-06,38,472
5857,60000,2021-03-16,45,472
4157,66000,2020-04-26,112,472
5912,66000,2020-11-30,69,472
5821,42000,2021-02-24,147,472
3860,42000,2021-10-04,146,472
6001,46200,2021-03-29,98,472
4701,46200,2021-10-11,133,472
3828,46200,2020-03-31,101,472
4386,42000,2020-06-14,23,472
4270,46200,2021-02-20,79,472
5098,42000,2021-02-13,83,472
4784,46200,2020-05-29,64,472
3639,46200,2020-04-27,9,472
5934,46200,2021-11-14,46,472
4316,60000,2021-01-16,105,472
5669,66000,2020-08-10,12,472
4881,66000,2020-03-25,103,472
5804,66000,2020-05-07,30,472
5715,60000,2020-09-30,139,472
6144,66000,2020-06-03,129,472
5452,66000,2021-06-26,136,472
5774,60000,2020-03-02,10,472
5353,60000,2021-08-17,92,472
4751,66000,2021-01-20,124,472
5285,66000,2020-04-07,149,472
5747,60000,2021-05-10,80,472
3932,60000,2021-07-03,99,472
4430,66000,2021-11-10,81,478
5366,66000,2021-01-04,35,478
5706,66000,2020-04-11,139,478
4013,66000,2021-05-01,89,478
4916,66000,2020-05-13,47,478
4610,66000,2021-02-27,120,478
4074,66000,2021-05-04,137,478
6298,66000,2021-06-29,94,478
6017,66000,2021-03-18,138,478
3581,66000,2020-07-12,104,478
4864,66000,2020-03-01,141,478
4518,66000,2020-10-09,74,478
4122,44000,2021-06-05,54,478
5818,44000,2020-10-13,147,478
4057,44000,2021-04-14,96,478
5517,44000,2021-02-14,38,478
6336,44000,2020-01-05,76,478
3821,44000,2020-12-22,101,478
6342,44000,2020-12-21,100,478
4380,44000,2020-11-12,23,478
6062,44000,2021-02-08,113,478
4567,44000,2020-11-19,126,478
5564,44000,2020-01-31,36,478
4785,44000,2020-08-13,64,478
3725,44000,2020-03-02,108,478
6166,44000,2020-01-22,129,478
4107,44000,2021-09-29,40,478
5153,55000,2021-04-26,28,478
4801,55000,2021-06-29,150,478
3618,55000,2021-09-23,115,478
4223,55000,2020-03-20,143,478
3849,55000,2020-06-18,146,478
3699,55000,2021-03-21,97,478
4644,55000,2021-01-17,106,478
4741,55000,2021-10-23,124,478
6212,71500,2020-04-17,135,478
4167,71500,2021-10-07,112,478
5240,71500,2020-10-18,88,478
3674,71500,2020-01-13,109,478
5064,71500,2020-12-24,82,478
5414,71500,2021-12-07,136,478
4476,71500,2020-06-18,11,478
6133,29750,2021-12-01,129,500
6272,29750,2020-05-06,132,500
3535,29750,2020-02-17,22,500
4147,29750,2020-07-30,54,500
5216,29750,2021-06-06,123,500
4014,29750,2021-10-24,89,500
6012,29750,2020-04-13,138,500
6306,29750,2020-02-25,94,500
4413,42500,2021-07-18,110,500
4269,42500,2020-05-15,79,500
5508,42500,2021-08-27,38,500
5105,42500,2021-12-05,83,500
5436,42500,2020-01-23,136,500
5263,42500,2020-07-09,88,500
5901,42500,2021-05-17,69,500
3857,42500,2021-07-14,146,500
3895,42500,2021-06-29,127,500
3712,42500,2021-03-25,97,500
6002,42500,2021-03-28,98,500
5346,42500,2020-06-04,13,500
5572,42500,2021-11-18,36,500
5777,42500,2021-04-25,10,500
4395,42500,2020-01-29,23,500
4084,42500,2020-11-26,137,500
4207,42500,2021-04-30,93,500
5629,42500,2021-08-22,131,500
4900,46750,2020-10-07,47,500
3980,46750,2021-05-21,77,500
5026,46750,2020-12-11,121,500
6168,46750,2020-11-09,130,500
3933,46750,2021-10-26,99,500
5608,46750,2021-04-23,134,500
5870,46750,2021-04-24,45,500
3536,34500,2020-02-16,22,501
6276,34500,2021-12-09,132,501
4950,34500,2020-01-19,128,501
5855,34500,2020-01-16,45,501
5037,34500,2021-04-18,121,501
5566,37950,2020-11-23,36,501
4370,37950,2020-02-26,23,501
5196,37950,2021-01-04,85,501
3640,37950,2020-12-17,9,501
6067,37950,2021-02-24,113,501
4419,37950,2021-04-16,110,501
4572,37950,2021-12-02,126,501
6101,37950,2020-05-06,140,501
3894,37950,2021-05-21,127,501
5479,37950,2020-10-23,19,501
5108,37950,2020-05-07,83,501
6334,37950,2021-02-21,76,501
4126,37950,2020-04-13,54,501
5619,24150,2021-10-17,134,501
5957,24150,2020-08-15,44,501
5087,24150,2021-01-30,82,501
3947,24150,2021-11-28,125,501
4691,24150,2020-08-16,27,501
3697,24150,2021-10-19,97,501
4664,24150,2020-07-19,142,501
4999,24150,2021-12-01,87,501
4870,24150,2020-07-15,103,501
6221,24150,2021-01-09,135,501
5154,24150,2020-01-21,28,501
5528,34500,2020-09-29,38,501
4961,34500,2021-02-10,111,501
4759,34500,2021-03-22,124,501
5810,34500,2021-03-30,30,501
5277,34500,2020-01-24,88,501
5506,34500,2021-05-09,91,501
5379,27600,2021-09-09,35,501
5979,27600,2020-03-07,98,501
6254,27600,2020-05-22,95,501
5199,20000,2021-01-31,90,512
5776,20000,2021-05-19,10,512
5201,20000,2020-02-09,123,512
4934,20000,2020-11-11,47,512
3809,20000,2020-01-20,107,512
5631,20000,2020-11-11,131,512
5351,20000,2021-09-24,92,512
4858,20000,2020-12-14,141,512
6146,20000,2020-08-01,129,512
4131,20000,2020-08-09,54,512
6089,20000,2020-11-14,78,512
4949,38500,2020-05-25,128,529
4797,38500,2021-03-27,150,529
6303,38500,2021-04-11,94,529
5249,35000,2020-07-25,88,529
3498,38500,2021-06-08,102,529
6008,35000,2020-06-17,138,529
3915,35000,2021-11-14,127,529
3877,35000,2021-08-07,146,529
4621,60500,2020-07-09,120,529
5100,55000,2021-04-25,83,529
3722,55000,2021-06-28,108,529
4571,55000,2020-04-28,126,529
5726,55000,2020-11-19,80,529
6059,60500,2020-01-24,113,529
4500,55000,2021-05-10,74,529
4061,55000,2021-01-04,96,529
3986,55000,2020-03-30,77,529
5437,55000,2020-07-03,136,529
5959,50000,2020-04-02,44,529
4705,50000,2020-02-25,133,529
3692,50000,2021-11-14,97,529
4444,50000,2021-05-08,11,529
6350,55000,2020-12-21,100,529
6229,50000,2021-04-27,135,529
5328,55000,2021-06-08,32,529
5888,50000,2021-04-18,69,529
3759,50000,2021-02-08,116,529
4360,55000,2021-03-20,148,529
5577,55000,2021-03-28,36,529
4681,55000,2021-08-25,142,529
5341,50000,2020-01-24,13,529
4406,55000,2021-01-13,110,529
4436,50000,2021-09-23,81,529
3629,50000,2021-03-10,122,529
4846,50000,2020-12-31,141,529
4251,50000,2021-10-06,143,529
4997,49500,2020-04-09,87,529
6167,45000,2021-09-28,130,529
5214,45000,2021-09-08,123,529
5117,45000,2020-08-15,28,529
5059,45000,2020-04-08,82,529
5019,45000,2021-04-18,121,529
6241,49500,2021-05-14,95,529
3641,33750,2020-03-16,9,533
5927,33750,2020-07-31,46,533
5307,33750,2020-10-04,32,533
4415,33750,2021-10-15,110,533
6165,33750,2021-06-06,129,533
6006,33750,2020-12-10,98,533
4575,33750,2021-04-17,126,533
3892,33750,2021-09-19,127,533
4824,33750,2020-09-20,150,533
4491,33750,2020-07-29,74,533
4388,33750,2020-10-05,23,533
3548,33750,2020-01-06,145,533
6098,33750,2020-01-13,78,533
4449,33750,2021-04-19,11,533
4303,33750,2021-06-03,105,533
5157,33750,2020-10-12,28,533
4001,33750,2021-11-23,77,533
5552,33750,2020-09-25,38,533
4322,33750,2020-08-28,41,533
5954,33750,2021-06-05,44,533
4026,33750,2020-01-22,89,533
4665,33750,2021-01-21,142,533
6220,33750,2020-09-05,135,533
5426,33750,2020-07-16,136,533
6022,37500,2020-01-12,138,533
5358,37500,2020-09-25,92,533
5712,37500,2020-03-30,139,533
4856,37500,2020-02-16,141,533
5030,37500,2021-11-24,121,533
5632,37500,2021-05-05,131,533
4353,37500,2020-09-04,148,533
3941,30000,2020-05-30,99,533
5205,30000,2020-05-06,123,533
3869,30000,2021-02-04,146,533
5221,30000,2020-07-03,118,533
5771,13500,2021-01-13,10,537
3925,13500,2021-01-18,99,537
4424,13500,2020-09-29,81,537
4792,13500,2021-08-02,150,537
4079,13500,2021-08-24,137,537
3914,13500,2021-02-24,127,537
3580,13500,2021-01-19,104,537
5254,13500,2020-09-30,88,537
6122,13500,2021-01-05,140,537
5217,13500,2020-10-23,123,537
4612,13500,2021-02-06,120,537
5933,10800,2020-11-29,46,537
4108,10800,2020-03-03,40,537
3816,10800,2020-04-05,101,537
4787,10800,2020-10-07,64,537
5993,10800,2021-05-02,98,537
6065,10800,2021-11-23,113,537
4027,13500,2021-04-18,89,537
4697,13500,2020-01-30,27,537
4561,13500,2021-09-30,117,537
4706,13500,2020-12-24,133,537
4648,13500,2020-05-30,106,537
3662,13500,2021-06-05,9,537
5085,13500,2021-03-13,82,537
5398,13500,2020-05-14,84,537
5156,13500,2021-05-03,28,537
6189,13500,2021-04-10,130,537
3696,13500,2021-11-25,97,537
5794,13500,2020-07-18,119,537
5501,13500,2021-10-14,91,537
5836,13500,2021-11-02,147,537
5455,13500,2020-08-13,136,537
4399,13500,2021-05-15,23,537
3678,17550,2021-12-06,109,537
3875,17550,2021-09-30,146,537
6245,17550,2021-11-26,95,537
4899,17550,2021-05-26,47,537
4746,17550,2020-04-12,124,537
4170,17550,2020-07-13,112,537
5612,17550,2020-06-03,134,537
5769,14500,2020-05-05,10,538
4077,14500,2020-02-28,137,538
5913,14500,2020-08-17,69,538
6125,14500,2020-05-08,140,538
3557,14500,2020-04-12,145,538
3684,14500,2021-04-09,97,538
5232,14500,2020-05-09,118,538
6068,10150,2021-09-18,113,538
3728,10150,2020-07-15,108,538
5839,10150,2021-10-07,45,538
6004,10150,2020-05-02,98,538
3636,10150,2021-01-11,9,538
3901,10150,2021-05-25,127,538
6337,10150,2020-06-28,76,538
5823,14500,2021-07-31,147,538
4758,14500,2020-07-17,124,538
4046,14500,2020-06-23,96,538
5650,14500,2020-06-01,86,538
5760,14500,2020-07-28,80,538
5532,14500,2020-04-21,38,538
5068,14500,2020-10-05,82,538
3671,14500,2020-08-11,109,538
5116,14500,2020-06-03,28,538
5415,14500,2021-06-20,136,538
5730,66000,2020-05-27,80,545
4671,66000,2021-08-10,142,545
3663,66000,2020-12-05,9,545
4451,66000,2020-12-05,11,545
3997,66000,2020-09-22,77,545
6349,66000,2021-06-26,100,545
4980,66000,2021-09-09,111,545
3812,60000,2021-03-06,107,545
4546,60000,2021-07-01,117,545
6085,60000,2021-03-30,78,545
6026,60000,2021-08-29,138,545
5134,60000,2020-11-20,28,545
3977,60000,2020-02-28,125,545
5814,60000,2020-11-21,30,545
5579,60000,2021-01-07,36,545
5419,60000,2020-10-16,136,545
5069,60000,2021-10-17,82,545
4897,60000,2021-05-17,47,545
4873,60000,2021-10-04,103,545
5316,60000,2020-08-23,32,545
4032,60000,2020-05-13,96,545
4993,60000,2020-06-08,87,545
4847,7500,2020-10-04,141,551
3736,7500,2020-08-25,108,551
5942,7500,2020-09-01,46,551
6362,7500,2021-02-07,100,551
5634,7500,2021-06-03,131,551
4926,7500,2020-04-13,47,551
3846,28050,2021-07-18,146,559
4689,28050,2020-08-04,27,559
4002,28050,2020-07-11,77,559
5222,28050,2021-04-03,118,559
4227,28050,2020-05-02,143,559
4745,28050,2020-01-13,124,559
4389,28050,2020-07-25,23,559
5158,28050,2021-05-20,28,559
5952,28050,2020-11-01,44,559
3948,28050,2020-04-12,125,559
4809,28050,2021-07-18,150,559
4273,28050,2021-12-01,79,559
5405,28050,2021-10-24,84,559
5529,25500,2020-11-30,38,559
4313,25500,2020-08-24,105,559
5872,25500,2021-09-29,45,559
5364,25500,2021-01-10,92,559
5808,25500,2020-03-30,30,559
5006,25500,2021-05-28,87,559
5569,25500,2020-09-06,36,559
4516,25500,2021-03-10,74,559
4630,25500,2020-08-18,106,559
4929,25500,2020-05-04,47,559
3761,25500,2020-09-15,116,559
5630,25500,2021-02-13,131,559
6096,25500,2021-10-08,78,559
5421,28050,2020-11-05,136,559
5324,28050,2020-09-28,32,559
6177,28050,2020-02-19,130,559
5211,28050,2021-04-24,123,559
6209,28050,2020-04-10,135,559
4586,28050,2020-06-08,126,559
4549,14500,2021-07-11,117,565
4515,14500,2021-02-25,74,565
5761,14500,2020-03-04,80,565
4878,14500,2021-03-25,103,565
4252,14500,2020-09-03,143,565
4087,14500,2021-02-17,137,565
3807,14500,2021-09-18,107,565
4682,14500,2021-12-07,142,565
4798,38000,2020-04-28,150,622
6275,41800,2020-02-20,132,622
5699,38000,2021-01-09,139,622
3919,38000,2020-08-28,99,622
5101,34200,2020-04-27,83,622
4411,34200,2021-08-19,110,622
5518,37620,2020-09-13,38,622
5900,37620,2021-10-22,69,622
3642,34200,2020-02-17,9,622
6109,37620,2020-05-16,140,622
4050,37620,2021-11-29,96,622
5846,37620,2020-05-16,45,622
3891,37620,2020-04-16,127,622
5327,41800,2020-10-06,32,622
4604,45980,2020-05-29,120,622
3870,45980,2021-10-29,146,622
4332,41800,2020-10-23,148,622
4970,41800,2021-05-26,111,622
5170,45980,2021-11-03,85,622
4469,45980,2020-01-25,11,622
5014,45980,2021-09-06,121,622
6251,45980,2020-11-24,95,622
6210,45980,2020-07-01,135,622
4268,30800,2021-05-14,79,623
5555,30800,2021-01-06,36,623
4117,30800,2021-08-28,54,623
5926,30800,2021-06-05,46,623
5432,30800,2020-01-04,136,623
5727,30800,2021-02-20,80,623
4909,30800,2020-05-01,47,623
5853,30800,2021-05-23,45,623
3724,30800,2021-11-06,108,623
4618,30800,2021-12-09,120,623
5137,30800,2021-04-09,28,623
4700,30800,2020-10-15,133,623
4408,30800,2020-06-19,110,623
4774,30800,2020-06-04,64,623
5310,38500,2020-11-30,32,623
4757,38500,2020-06-10,124,623
4512,38500,2020-03-17,74,623
4857,38500,2021-01-01,141,623
4457,38500,2021-12-10,11,623
4193,38500,2020-04-16,93,623
6055,38500,2020-04-12,113,623
5500,38500,2020-04-16,91,623
4880,38500,2021-08-09,103,623
5167,38500,2021-09-29,85,623
5212,38500,2021-01-24,123,623
5219,38500,2020-04-01,118,623
5237,38500,2020-07-28,88,623
5448,26500,2020-05-01,136,673
5251,26500,2020-01-28,88,673
6203,26500,2021-10-30,135,673
5039,29150,2021-08-11,121,673
3534,29150,2020-12-07,22,673
4080,26500,2021-06-30,137,673
5086,31800,2020-06-07,82,673
6357,34980,2020-03-13,100,673
4805,31800,2021-05-10,150,673
4325,31800,2020-08-31,41,673
3657,34980,2021-09-30,9,673
4274,31800,2020-06-04,79,673
4487,31800,2020-04-18,74,673
5876,34980,2020-08-10,45,673
3957,31800,2020-12-29,125,673
4642,34980,2021-09-20,106,673
5989,26500,2021-08-03,98,673
5012,26500,2021-03-04,87,673
5716,26500,2020-06-30,139,673
6326,29150,2021-08-19,76,673
5829,29150,2021-10-14,147,673
5345,29150,2021-08-23,13,673
4475,37895,2020-05-17,11,673
4966,37895,2021-05-07,111,673
4587,34450,2021-10-18,126,673
5376,37895,2020-09-26,35,673
5692,20405,2021-05-06,12,673
5965,18550,2020-11-05,44,673
6034,18550,2020-07-31,138,673
4725,18550,2021-05-21,124,673
3507,20405,2020-10-22,102,673
6078,20405,2021-08-09,78,673
3573,20405,2020-06-20,104,673
5919,18550,2020-07-09,144,673
5485,20405,2020-05-24,91,673
5791,20405,2021-06-09,119,673
6127,20405,2021-02-20,140,673
4346,18550,2020-09-10,148,673
3881,18550,2020-03-21,146,673
3797,18550,2021-06-02,107,673
4841,18550,2021-10-22,141,673
4539,20405,2020-06-24,117,673
5144,20405,2021-02-06,28,673
4249,18550,2021-08-03,143,673
5292,18550,2021-02-19,149,673
3603,20405,2020-08-25,115,673
5546,18550,2020-08-26,38,673
5188,20405,2020-09-04,85,673
4137,18550,2021-08-13,54,673
5596,18550,2020-04-27,134,673
4216,18550,2020-11-19,93,673
3838,18550,2020-01-17,101,673
5472,20405,2020-08-04,19,673
4385,8050,2021-03-14,23,730
6108,8050,2020-09-08,140,730
4821,8050,2020-10-31,150,730
3824,8050,2020-11-28,101,730
3987,8050,2021-09-26,77,730
5557,8050,2020-07-24,36,730
5257,8050,2020-11-15,88,730
4255,8050,2021-05-28,79,730
4978,8050,2020-01-12,111,730
4447,8050,2021-03-30,11,730
3659,8050,2021-03-15,9,730
4486,8050,2020-04-03,74,730
4872,8050,2021-10-05,103,730
5045,8050,2020-09-20,121,730
4687,8050,2020-06-06,27,730
5083,8050,2021-06-18,82,730
4420,8050,2020-12-06,81,730
4191,11500,2021-08-08,93,730
5718,11500,2020-11-08,139,730
5229,11500,2021-01-13,118,730
3855,11500,2020-04-08,146,730
5812,11500,2020-03-29,30,730
5941,11500,2021-08-10,46,730
5828,11500,2021-09-27,147,730
5867,9200,2021-09-20,45,730
5417,9200,2021-09-19,136,730
4901,9200,2021-05-26,47,730
4675,9200,2021-08-05,142,730
3669,9200,2020-10-22,109,730
4597,9200,2020-03-30,120,730
5748,9200,2020-08-24,80,730
5315,9200,2021-09-04,32,730
5207,9200,2021-08-18,123,730
3483,13000,2020-08-24,102,732
4789,13000,2021-10-10,150,732
6016,13000,2020-12-30,138,732
5450,13000,2020-06-06,136,732
5252,13000,2021-06-25,88,732
5708,13000,2021-01-05,139,732
4574,10000,2020-01-08,126,732
5842,10000,2021-07-23,45,732
5563,10000,2020-11-14,36,732
3820,10000,2020-02-19,101,732
3713,10000,2020-09-02,97,732
6000,10000,2020-01-05,98,732
5198,10000,2021-03-13,85,732
5099,10000,2021-04-24,83,732
5000,10000,2021-08-09,87,732
4254,10000,2021-07-05,79,732
4554,10000,2021-08-19,117,732
5894,10000,2021-08-18,69,732
5226,10000,2020-07-01,118,732
3800,10000,2020-06-24,107,732
4177,11000,2021-03-31,112,732
3937,11000,2020-11-07,99,732
6256,11000,2020-09-14,95,732
4891,11000,2021-03-09,47,732
5522,6500,2021-07-27,38,733
4065,6500,2020-05-27,96,733
3922,6500,2020-10-07,99,733
3531,6500,2020-02-07,22,733
5283,6500,2020-04-10,149,733
6295,6500,2020-02-26,94,733
6045,7150,2021-06-17,113,733
4075,6500,2020-09-11,137,733
4905,4000,2021-01-02,47,733
3858,4000,2021-04-14,146,733
3814,4400,2020-06-06,101,733
4617,4400,2021-06-13,120,733
4112,4400,2020-12-13,54,733
5898,4400,2020-01-28,69,733
4258,4400,2021-01-31,79,733
4707,4000,2020-07-21,133,733
4971,4400,2021-04-28,111,733
4869,4400,2021-10-14,103,733
4802,4400,2020-12-18,150,733
4646,4400,2020-07-17,106,733
4564,4000,2020-06-02,117,733
3619,4400,2020-03-14,115,733
5160,4400,2021-11-09,28,733
3954,4400,2020-12-26,125,733
5949,4000,2021-07-11,44,733
5111,4400,2021-11-13,83,733
4494,4400,2021-12-08,74,733
5652,5500,2020-10-12,86,733
5312,5000,2021-09-21,32,733
3628,5000,2020-09-10,122,733
6328,5000,2021-12-06,76,733
4438,5000,2020-08-11,81,733
6271,5500,2021-06-26,132,733
5585,4950,2020-04-30,36,733
5860,4950,2021-04-03,45,733
5754,4500,2021-06-21,80,733
5375,4950,2020-05-14,35,733
6142,4500,2021-08-01,129,733
3909,21000,2021-06-27,127,866
5255,21000,2021-07-08,88,866
4433,21000,2020-06-09,81,866
4152,21000,2021-08-08,54,866
6282,21000,2021-10-10,132,866
4794,21000,2021-01-31,150,866
6261,21000,2021-04-17,95,866
6009,21000,2020-06-07,138,866
3559,21000,2021-01-26,145,866
5284,11550,2020-08-18,149,960
4951,11550,2020-02-04,128,960
4427,11550,2021-01-11,81,960
4720,11550,2020-09-22,133,960
5909,11550,2021-04-13,69,960
5702,11550,2021-04-26,139,960
4793,11550,2021-06-29,150,960
6284,11550,2020-10-13,132,960
6103,10500,2020-06-19,140,960
4782,10500,2021-05-24,64,960
5820,10500,2021-02-28,147,960
6181,10500,2020-10-03,130,960
5999,10500,2020-10-26,98,960
4379,10500,2021-01-14,23,960
3864,10500,2021-11-08,146,960
5653,10500,2021-09-21,86,960
3825,10500,2020-05-14,101,960
5620,12600,2020-07-14,134,960
3958,12600,2021-05-14,125,960
3686,12600,2021-02-25,97,960
4452,12600,2021-06-20,11,960
6347,12600,2020-01-25,100,960
3615,12600,2020-05-28,115,960
3545,12600,2020-03-31,145,960
4672,12600,2021-03-07,142,960
4739,12600,2020-07-01,124,960
5194,10500,2021-01-20,85,960
3746,10500,2021-11-15,108,960
4009,10500,2020-03-27,89,960
6291,10500,2021-08-10,94,960
5011,10500,2020-02-23,87,960
5535,10500,2020-07-25,38,960
6152,10500,2020-08-27,129,960
5355,10500,2020-05-03,92,960
5027,10500,2020-07-30,121,960
5242,9450,2021-04-09,88,960
3981,9450,2021-10-13,77,960
4588,9450,2021-11-06,126,960
3537,9450,2021-10-15,22,960
5418,9450,2020-02-12,136,960
5061,9450,2020-02-15,82,960
4894,9450,2020-01-11,47,960
6211,9450,2020-12-25,135,960
5865,9450,2020-01-04,45,960
3675,9450,2020-08-03,109,960
4679,15500,2021-05-27,142,974
5231,15500,2020-12-31,118,974
3885,15500,2021-10-16,146,974
5881,15500,2021-04-14,45,974
5545,15500,2021-02-02,38,974
6236,15500,2021-11-27,135,974
6321,15500,2021-09-22,76,974
5467,15500,2021-04-16,19,974
4369,15500,2020-07-17,23,974
3506,15500,2021-07-17,102,974
4632,15500,2020-06-24,106,974
3966,15500,2021-04-19,125,974
3833,15500,2021-02-09,101,974
5143,15500,2021-06-23,28,974
5299,15500,2020-08-23,149,974
5394,15500,2021-02-04,35,974
4248,15500,2021-12-06,143,974
5693,15500,2021-06-22,12,974
5592,15500,2020-03-18,36,974
5178,15500,2021-07-08,85,974
4520,15500,2021-08-14,74,974
4220,15500,2020-08-05,93,974
4734,15500,2021-10-09,124,974
6043,15500,2020-07-30,138,974
4832,15500,2021-05-01,150,974
6073,15500,2020-02-02,78,974
4291,15500,2021-01-03,79,974
4987,15500,2020-10-08,111,974
4538,15500,2020-11-16,117,974
3596,15500,2021-09-03,115,974
4140,15500,2020-03-03,54,974
4104,31150,2020-08-04,40,979
3552,31150,2021-02-07,145,979
3921,31150,2021-07-16,99,979
6136,31150,2021-06-25,129,979
4155,31150,2021-06-18,112,979
4941,31150,2020-02-22,128,979
6273,31150,2020-04-28,132,979
6021,31150,2020-08-18,138,979
5253,31150,2021-06-08,88,979
3685,31150,2020-03-27,97,979
